"Gene Name"	"Accession-1"	"Left-End-Position"	"Right-End-Position"	"Product"	"Map to Escherichia coli CFT073"	"Accession-1"	"Accession-1"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6940"	"b1744"	1825955	1826923	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=SUCCGLUDESUCC-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2144"	"b1744"	"b1744"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10603"	"b2684"	2810770	2811300	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10603-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3237"	"b2684"	"b2684"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7951"	"b4377"	4612411	4613484	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7951-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5460"	"b4377"	"b4377"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7548"	"b2982"	3130178	3131194	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4239"	""	"b2982"	"b2982"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7115"	"b2076"	2158386	2161463	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=B2076-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2601"	"b2076"	"b2076"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10466"	"b4000"	4200281	4200553	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10466-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4957"	"b4000"	"b4000"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7190"	"b2298"	2417081	2418601	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7190-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2841"	"b2298"	"b2298"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7828"	"b4126"	4351843	4352073	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7828-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5133"	"b4126"	"b4126"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10168"	"b0657"	689343	690881	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10168-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0742"	"b0657"	"b0657"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10046"	"b2957"	3099682	3100728	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=ANSB-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3543"	"b2957"	"b2957"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10325"	"b1334"	1398774	1399526	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=PD00197"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1807"	"b1334"	"b1334"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7674"	"b3220"	3367827	3368954	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7674-MONOMER"	""	"b3220"	"b3220"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6213"	"b0361"	381674	382579	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7480-MONOMER"	""	"b0361"	"b0361"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6854"	"b1596"	1669699	1670952	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=B1596-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1987"	"b1596"	"b1596"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6250"	"b0453"	475379	475951	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6250-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0572"	"b0453"	"b0453"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10164"	"b3357"	3486120	3486752	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=PD00257"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4132"	"b3357"	"b3357"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6443"	"b0845"	886131	887339	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6443-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0930"	"b0845"	"b0845"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7529"	"b2953"	3096383	3096673	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7529-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3539"	"b2953"	"b2953"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7137"	"b2105"	2185524	2185796	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7137-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2632"	"b2105"	"b2105"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11276"	"b3707"	3888435	3888509	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11276-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5499"	"b3707"	"b3707"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7948"	"b4366"	4604160	4604837	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7948-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5445"	"b4366"	"b4366"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7396"	"b2666"	2796870	2797028	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7396-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3215"	"b2666"	"b2666"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-16638"	"b4709"	258345	258620	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4346"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4503"	"b4709"	"b4709"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6280"	"b0511"	537633	539087	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=B0511-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0625"	"b0511"	"b0511"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11811"	"b4187"	4414275	4415900	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11811-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5275"	"b4187"	"b4187"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7630"	"b3131"	3277856	3278665	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7630-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3886"	"b3131"	"b3131"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11895"	"b2013"	2084467	2085525	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11895-MONOMER"	""	"b2013"	"b2013"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7173"	"b2266"	2380722	2381027	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7173-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2810"	"b2266"	"b2266"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11320"	"b0413"	433002	433451	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11320-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0523"	"b0413"	"b0413"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10249"	"b2366"	2479202	2480530	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=DSERDEAM-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2901"	"b2366"	"b2366"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7308"	"b2491"	2611900	2613912	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7308-MONOMER"	""	"b2491"	"b2491"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6983"	"b1797"	1879589	1879948	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6983-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2204"	"b1797"	"b1797"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10529"		391739	392901	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4246"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1224"		
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12539"	"b4265"	4491206	4492525	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=YJGT-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5366"	"b4265"	"b4265"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10315"	"b4320"	4548808	4549710	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10315-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5400"	"b4320"	"b4320"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6882"	"b1642"	1720390	1720824	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6882-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2034"	"b1642"	"b1642"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7706"	"b3328"	3461023	3461460	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7706-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4099"	"b3328"	"b3328"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6870"	"b1626"	1705250	1705690	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6870-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2018"	"b1626"	"b1626"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6547"	"b1041"	1103951	1104406	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6547-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1305"	"b1041"	"b1041"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7624"	"b4471"	3258285	3259649	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=LSERINEDEAM3-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3870"	"b4471"	"b4471"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6658"	"b1320"	1382963	1383961	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6658-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1792"	"b1320"	"b1320"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6560"	"b1068"	1126806	1127729	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6560-MONOMER"	""	"b1068"	"b1068"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7905"	"b4284"	4507466	4508617	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4233"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4506"	"b4284"	"b4284"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12241"	"b3514"	3660414	3663527	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=YHIV-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2997"	"b3514"	"b3514"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12094"	"b0069"	75644	77299	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12094-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0085"	"b0069"	"b0069"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6263"	"b0487"	513993	514400	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6263-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0607"	"b0487"	"b0487"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7108"	"b2063"	2137902	2139485	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7108-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2590"	"b2063"	"b2063"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6413"	"b0804"	838530	839207	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6413-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0889"	"b0804"	"b0804"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6494"	"b0959"	1021138	1021767	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6494-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1096"	"b0959"	"b0959"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6941"	"b1745"	1826916	1828259	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=SUCCARGDIHYDRO-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2145"	"b1745"	"b1745"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12694"	"b3060"	3205324	3206256	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4119" // "HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12694-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3810"	"b3060"	"b3060"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6186"	"b0321"	338325	339743	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6186-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4765"	"b0321"	"b0321"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7255"	"b2394"	2514331	2515443	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7255-MONOMER"	""	"b2394"	"b2394"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11821"	"b0451"	472966	474252	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=AMTB-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0570"	"b0451"	"b0451"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G361"	"b1076"	1132574	1133782	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G361-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1345"	"b1076"	"b1076"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12243"	"b3516"	3664986	3665810	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12243-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4327"	"b3516"	"b3516"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6282"	"b0513"	540565	541866	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6282-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0627"	"b0513"	"b0513"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10643"	"b4678"	2087052	2087114	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-2870"	""	"b4678"	"b4678"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10841"	"b1924"	2003872	2005278	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10841-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2339"	"b1924"	"b1924"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7287"	"b2457"	2572157	2572450	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7287-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2982"	"b2457"	"b2457"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11969"	"b3292"	3438705	3439130	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11969-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4053"	"b3292"	"b3292"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12379"	"b1868"	1951395	1952213	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12379-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2282"	"b1868"	"b1868"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6534"	"b1027"	1095138	1095437	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4244"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1225"	"b1027"	"b1027"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11616"	"b4148"	4376875	4377192	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=SUGE-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5236"	"b4148"	"b4148"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G358"	"b1073"	1131018	1131434	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=FLGB-FLAGELLAR-MOTOR-ROD-PROTEIN"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1342"	"b1073"	"b1073"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11711"	"b3684"	3863899	3864615	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11711-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1960"	"b3684"	"b3684"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11671"	"b2223"	2324756	2326078	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11671-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2766"	"b2223"	"b2223"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12251"	"b3524"	3676290	3678350	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12251-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4335"	"b3524"	"b3524"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10322"	"b1944"	2019618	2020082	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10322-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2361"	"b1944"	"b1944"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12257"	"b3530"	3685700	3689173	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG12257-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4342"	"b3530"	"b3530"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11421"	"b0338"	357791	358690	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=PD00291"	""	"b0338"	"b0338"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11936"	"b4057"	4270658	4271014	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11936-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5047"	"b4057"	"b4057"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6168"	"b0298"	315291	315590	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6534-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1225"	"b0298"	"b0298"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11019"	"b3290"	3436518	3437894	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=TRKA-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4050"	"b3290"	"b3290"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11975"	"b1948"	2021869	2022606	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11975-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2365"	"b1948"	"b1948"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11083"	"b0059"	60358	63264	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11083-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0070"	"b0059"	"b0059"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7703"	"b3325"	3456377	3458329	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7703-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4096"	"b3325"	"b3325"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11743"	"b1495"	1575247	1577619	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11743-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1924"	"b1495"	"b1495"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G378"	"b1942"	2017946	2018389	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G378-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2359"	"b1942"	"b1942"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7292"	"b2462"	2575470	2575805	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7292-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2987"	"b2462"	"b2462"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10899"	"b3649"	3822106	3822381	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10899-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4474"	"b3649"	"b3649"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11516"	"b1188"	1235709	1237241	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11516-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1637"	"b1188"	"b1188"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10545"		3186187	3187415	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4258"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3611"		
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10521"	"b0047"	47769	49631	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=KEFC-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0057"	"b0047"	"b0047"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11654"	"b1939"	2014880	2015875	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=FLIG-FLAGELLAR-SWITCH-PROTEIN"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2355"	"b1939"	"b1939"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10562"	"b3418"	3553085	3555790	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=PD00237"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C4196"	"b3418"	"b3418"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6984"	"b1798"	1880121	1880759	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6984-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2205"	"b1798"	"b1798"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11174"	"b3121"	3268415	3269602	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11174-MONOMER"	""	"b3121"	"b3121"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G365"	"b1080"	1136274	1137371	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=FLGI-FLAGELLAR-P-RING"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1349"	"b1080"	"b1080"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6415"	"b0806"	841796	842056	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G6415-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0891"	"b0806"	"b0806"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10125"	"b0435"	454472	454789	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10125-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0548"	"b0435"	"b0435"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10083"	"b0390"	407428	408105	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG10083-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0498"	"b0390"	"b0390"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G0-10430"	"b4516"	1049833	1050108	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4228"	""	"b4516"	"b4516"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7501"	"b2882"	3024351	3025751	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=YGFO-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3460"	"b2882"	"b2882"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11388"	"b1925"	2005303	2005713	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG11388-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2340"	"b1925"	"b1925"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7913"	"b4300"	4526106	4526888	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7913-MONOMER"	""	"b4300"	"b4300"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG13217"	"b0445"	465612	467312	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=EG13217-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C0561"	"b0445"	"b0445"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7930"	"b4333"	4562743	4563603	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7930-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C5415"	"b4333"	"b4333"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G362"	"b1077"	1133802	1134557	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=FLGF-FLAGELLAR-MOTOR-ROD-PROTEIN"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C1346"	"b1077"	"b1077"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7146"	"b2174"	2268854	2269567	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7146-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C2711"	"b2174"	"b2174"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7575"	"b3025"	3169828	3170487	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-2741" // "HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7575-MONOMER"	"HTTPS://ecocyc.org/gene?orgid=ECOL199310&id=C3764"	"b3025"	"b3025"
"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=G7895"	"b4273"	4498595	4499500	"HTTPS://ecocyc.org/gene?orgid=ECOLI&id=MONOMER0-4451"	""	"b4273"	"b4273"
